Linea;NodoA;NodoB;TIEMPO;DISTANCIA;FLUJO_LIN;FLUJO_TOT;TASA_USO;SUBEN_NA;SUBEN_NB;BAJAN_NA;BAJAN_NB
   1032 103 regreso ;2001;2007;  0.6;  0.3;   387;  2195;  1.6; 40.8; 19.2; 12.6;  0.0
   1032 103 regreso ;2007;3002;  0.4;  0.2;   406;  2273;  1.7; 19.2;  0.0;  0.0;  0.0
   1032 103 regreso ;3002;2010;  0.7;  0.3;   406;  2273;  1.7;  0.0;  0.0;  0.0;  0.0
   1032 103 regreso ;2010;2013;  0.4;  0.2;   406;  2273;  1.7;  0.0;  0.0;  0.0;  0.0
   1032 103 regreso ;2013;2014;  0.4;  0.1;   406;  3362;  1.7;  0.0;  0.0;  0.0;  0.0
   1032 103 regreso ;2014;2021;  0.5;  0.3;   406;  2015;  1.7;  0.0;  0.0;  0.0;  0.0
   1032 103 regreso ;2021;2020;  0.2;  0.2;   406;  1975;  1.7;  0.0;  8.1;  0.0;  0.0
   1032 103 regreso ;2020;2019;  0.1;  0.1;   414;  1384;  1.8;  8.1; 13.9;  0.0;  0.8
   1032 103 regreso ;2019;8002;  0.6;  0.4;   427;  1423;  1.8; 13.9; 73.5;  0.8;188.6
   1032 103 regreso ;8002;8001;  0.2;  0.1;   312;  1880;  1.3; 73.5; 10.7;188.6;  2.9
   1032 103 regreso ;8001;5006;  0.1;  0.1;   320;  1326;  1.4; 10.7; 25.8;  2.9; 98.5
   1032 103 regreso ;5006;5004;  0.6;  0.3;   247;  1003;  1.0; 25.8;  2.1; 98.5; 64.1
   1032 103 regreso ;5004;9003;  1.1;  0.6;   185;   666;  0.8;  2.1;  6.7; 64.1;  2.5
   1032 103 regreso ;9003;9002;  0.3;  0.1;   190;   676;  0.8;  6.7;  3.3;  2.5;  0.9
   1032 103 regreso ;9002;10013;  0.2;  0.1;   192;   683;  0.8;  3.3; 10.8;  0.9; 14.9
   1032 103 regreso ;10013;75012;  0.5;  0.1;   188;  1121;  0.8; 10.8; 10.8; 14.9;  0.0
   1032 103 regreso ;75012;10011;  0.2;  0.1;   199;  1097;  0.8; 10.8;  1.2;  0.0;  0.0
   1032 103 regreso ;10011;10010;  0.3;  0.1;   200;  1097;  0.8;  1.2;  3.2;  0.0;  0.0
   1032 103 regreso ;10010;10009;  0.1;  0.1;   203;  1089;  0.9;  3.2;  0.0;  0.0;  0.0
   1032 103 regreso ;10009;10008;  0.4;  0.2;   203;  1089;  0.9;  0.0;  5.0;  0.0;  0.0
   1032 103 regreso ;10008;75002;  1.2;  0.7;   208;  1230;  0.9;  5.0;  1.5;  0.0;  0.0
   1032 103 regreso ;75002;94003;  1.2;  0.3;   210;  1228;  0.9;  1.5;  0.0;  0.0;  0.0
   1032 103 regreso ;94003;94002;  0.5;  0.1;   210;  1183;  0.9;  0.0;  4.0;  0.0; 76.5
   1032 103 regreso ;94002;94001;  0.3;  0.2;   137;   428;  0.6;  4.0;  1.7; 76.5;  2.0
   1032 103 regreso ;94001;12009;  0.6;  0.4;   137;   430;  0.6;  1.7;  0.0;  2.0;  0.0
   1032 103 regreso ;12009;12005;  1.1;  0.5;   137;   430;  0.6;  0.0;  2.0;  0.0;  5.1
   1032 103 regreso ;12005;79004;  0.8;  0.3;   134;   397;  0.6;  2.0;  2.6;  5.1;  2.0
   1032 103 regreso ;79004;79001;  0.9;  0.3;   134;   441;  0.6;  2.6;  0.6;  2.0; 17.4
   1032 103 regreso ;79001;13003;  0.6;  0.4;   117;   169;  0.5;  0.6;  0.0; 17.4;  0.0
   1032 103 regreso ;13003;13001;  1.4;  0.5;   117;   169;  0.5;  0.0;  0.0;  0.0;  0.0
   1032 103 regreso ;13001;70002;  1.3;  0.4;   117;   169;  0.5;  0.0;  0.0;  0.0;  0.7
   1032 103 regreso ;70002;70001;  4.2;  2.8;   117;   166;  0.5;  0.0;  0.0;  0.7;116.8
   1291 129 ida     ;13009;70002;  1.1;  0.4;     0;     0;  0.0;  0.0;  0.1;  0.0;  0.0
   1291 129 ida     ;70002;13001;  1.5;  0.4;     0;     2;  0.0;  0.1;  0.0;  0.0;  0.0
   1291 129 ida     ;13001;13003;  0.9;  0.5;     0;     2;  0.0;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;13003;79001;  1.3;  0.4;     0;     2;  0.0;  0.0; 15.6;  0.0;  0.0
   1291 129 ida     ;79001;79004;  0.7;  0.3;    16;   152;  0.0; 15.6; 26.5;  0.0;  0.0
   1291 129 ida     ;79004;12005;  0.6;  0.3;    42;   232;  0.1; 26.5;  1.2;  0.0;  0.5
   1291 129 ida     ;12005;12009;  1.3;  0.5;    43;   177;  0.1;  1.2;  0.0;  0.5;  0.0
   1291 129 ida     ;12009;94001;  1.1;  0.4;    43;   177;  0.1;  0.0; 89.7;  0.0;  0.1
   1291 129 ida     ;94001;94002;  0.4;  0.2;   132;   412;  0.2; 89.7;250.3;  0.1; 16.9
   1291 129 ida     ;94002;94003;  0.2;  0.1;   366;  1075;  0.5;250.3;  0.0; 16.9;  0.0
   1291 129 ida     ;94003;75002;  1.0;  0.3;   366;  1352;  0.5;  0.0;  1.0;  0.0;  0.0
   1291 129 ida     ;75002;10008;  1.6;  0.7;   367;  1386;  0.5;  1.0;  0.0;  0.0;  4.7
   1291 129 ida     ;10008;10009;  0.6;  0.2;   362;  1386;  0.5;  0.0;  0.0;  4.7;  0.0
   1291 129 ida     ;10009;10010;  0.1;  0.1;   362;  1386;  0.5;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;10010;10011;  0.4;  0.1;   362;  1389;  0.5;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;10011;75012;  0.2;  0.1;   362;  1601;  0.5;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;75012;10012;  0.1;  0.0;   362;   528;  0.5;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;10012;75014;  0.3;  0.1;   362;   497;  0.5;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;75014;10013;  0.1;  0.1;   362;   587;  0.5;  0.0; 15.6;  0.0;  5.6
   1291 129 ida     ;10013;10004;  0.7;  0.3;   372;   994;  0.5; 15.6;  0.0;  5.6;  0.0
   1291 129 ida     ;10004;10002;  0.5;  0.3;   372;   994;  0.5;  0.0;108.8;  0.0;  1.3
   1291 129 ida     ;10002;10003;  0.0;  0.0;   480;  1296;  0.6;108.8; 69.9;  1.3;  6.6
   1291 129 ida     ;10003;10001;  0.4;  0.2;   543;   550;  0.7; 69.9;  0.0;  6.6;  0.0
   1291 129 ida     ;10001;11021;  0.6;  0.2;   543;   543;  0.7;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;11021;11018;  0.3;  0.2;   543;   543;  0.7;  0.0;  0.0;  0.0; 43.8
   1291 129 ida     ;11018;2001;  0.6;  0.3;   499;  1672;  0.6;  0.0;131.4; 43.8; 35.4
   1291 129 ida     ;2001;2007;  0.6;  0.3;   595;  2195;  0.7;131.4;  0.0; 35.4;  0.0
   1291 129 ida     ;2007;3002;  0.4;  0.2;   595;  2273;  0.7;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;3002;2010;  0.7;  0.3;   595;  2273;  0.7;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;2010;2013;  0.4;  0.2;   595;  2273;  0.7;  0.0;  8.1;  0.0;  0.0
   1291 129 ida     ;2013;2014;  0.4;  0.1;   603;  3362;  0.8;  8.1;  0.0;  0.0;  0.0
   1291 129 ida     ;2014;2021;  0.5;  0.3;   603;  2015;  0.8;  0.0;  0.1;  0.0;  0.5
   1291 129 ida     ;2021;2020;  0.2;  0.2;   603;  1975;  0.8;  0.1; 33.2;  0.5;  0.0
   1291 129 ida     ;2020;7001;  0.4;  0.3;   636;   874;  0.8; 33.2;  0.0;  0.0;  0.0
   1291 129 ida     ;7001;8010;  0.3;  0.1;   636;   636;  0.8;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;8010;8012;  0.2;  0.2;   636;   636;  0.8;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;8012;7005;  0.2;  0.1;   636;   636;  0.8;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;7005;7008;  0.4;  0.2;   636;   874;  0.8;  0.0;  0.0;  0.0;  9.8
   1291 129 ida     ;7008;15001;  0.7;  0.2;   626;  1161;  0.8;  0.0; 25.5;  9.8;  6.4
   1291 129 ida     ;15001;15002;  0.6;  0.2;   645;  1692;  0.8; 25.5; 11.2;  6.4; 11.5
   1291 129 ida     ;15002;15004;  0.3;  0.2;   645;  2074;  0.8; 11.2;  0.0; 11.5;  0.0
   1291 129 ida     ;15004;18004;  0.5;  0.2;   645;  2074;  0.8;  0.0;  9.5;  0.0; 28.5
   1291 129 ida     ;18004;18003;  0.2;  0.1;   626;  2148;  0.8;  9.5;  0.0; 28.5;  1.9
   1291 129 ida     ;18003;18005;  0.6;  0.3;   624;  2601;  0.8;  0.0;  8.4;  1.9;  7.4
   1291 129 ida     ;18005;18006;  0.7;  0.2;   625;  4562;  0.8;  8.4;  0.0;  7.4;  0.0
   1291 129 ida     ;18006;20001;  0.7;  0.3;   625;  4562;  0.8;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;20001;20002;  0.3;  0.1;   625;  2192;  0.8;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;20002;21001;  1.3;  0.6;   625;  2290;  0.8;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;21001;34003;  0.6;  0.3;   625;  2192;  0.8;  0.0;  7.8;  0.0;  0.0
   1291 129 ida     ;34003;34002;  0.4;  0.2;   633;  2804;  0.8;  7.8;  0.0;  0.0;  0.0
   1291 129 ida     ;34002;34001;  0.6;  0.1;   633;  2903;  0.8;  0.0; 25.2;  0.0; 35.6
   1291 129 ida     ;34001;34009;  0.2;  0.1;   622;  5921;  0.8; 25.2;  0.0; 35.6;  0.0
   1291 129 ida     ;34009;26002;  0.7;  0.5;   622;  5251;  0.8;  0.0; 11.6;  0.0;  0.0
   1291 129 ida     ;26002;26004;  0.4;  0.1;   634;  3659;  0.8; 11.6; 10.6;  0.0; 34.9
   1291 129 ida     ;26004;26005;  0.3;  0.1;   610;  3046;  0.8; 10.6;  0.0; 34.9;  0.0
   1291 129 ida     ;26005;37004;  1.0;  0.4;   610;  3046;  0.8;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;37004;37009;  0.2;  0.1;   610;  3046;  0.8;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;37009;38002;  0.5;  0.2;   610;  2936;  0.8;  0.0; 10.1;  0.0; 11.1
   1291 129 ida     ;38002;38005;  0.1;  0.1;   609;  2231;  0.8; 10.1;  0.0; 11.1;  0.0
   1291 129 ida     ;38005;38006;  0.4;  0.2;   609;  2231;  0.8;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;38006;38010;  0.6;  0.1;   609;  2222;  0.8;  0.0; 16.1;  0.0;  0.0
   1291 129 ida     ;38010;41007;  0.6;  0.3;   625;  2315;  0.8; 16.1;  0.0;  0.0;  0.0
   1291 129 ida     ;41007;41012;  0.3;  0.1;   625;  2260;  0.8;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;41012;43001;  1.0;  0.4;   625;  2260;  0.8;  0.0; 70.1;  0.0; 61.6
   1291 129 ida     ;43001;43003;  0.5;  0.1;   633;  3185;  0.8; 70.1; 35.7; 61.6; 50.0
   1291 129 ida     ;43003;31001;  0.3;  0.1;   619;  3100;  0.8; 35.7;  0.0; 50.0; 30.9
   1291 129 ida     ;31001;31003;  0.7;  0.2;   588;  3100;  0.7;  0.0;  0.0; 30.9;  0.1
   1291 129 ida     ;31003;31005;  0.5;  0.1;   588;  3102;  0.7;  0.0;  0.0;  0.1;  0.0
   1291 129 ida     ;31005;31007;  0.4;  0.1;   588;  3102;  0.7;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;31007;31009;  0.3;  0.1;   588;  3102;  0.7;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;31009;31011;  0.2;  0.1;   588;   588;  0.7;  0.0; 80.9;  0.0;  0.0
   1291 129 ida     ;31011;31013;  0.3;  0.2;   669;   669;  0.8; 80.9;  0.0;  0.0;  0.0
   1291 129 ida     ;31013;31014;  0.2;  0.1;   669;  3254;  0.8;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;31014;32005;  0.2;  0.1;   669;  3254;  0.8;  0.0; 11.3;  0.0;  0.4
   1291 129 ida     ;32005;32009;  0.2;  0.1;   680;  3279;  0.8; 11.3;  0.0;  0.4;  3.3
   1291 129 ida     ;32009;32015;  0.7;  0.2;   677;  4940;  0.8;  0.0;  0.0;  3.3;  0.0
   1291 129 ida     ;32015;32014;  0.2;  0.1;   677;  4940;  0.8;  0.0; 46.0;  0.0;189.4
   1291 129 ida     ;32014;50002;  0.4;  0.1;   533;  4252;  0.7; 46.0;  0.0;189.4;  8.6
   1291 129 ida     ;50002;50001;  0.6;  0.1;   525;  2596;  0.7;  0.0;  0.0;  8.6; 19.8
   1291 129 ida     ;50001;49004;  0.4;  0.1;   505;  2564;  0.6;  0.0;  0.0; 19.8;  1.2
   1291 129 ida     ;49004;49008;  0.4;  0.1;   504;  3135;  0.6;  0.0;  4.8;  1.2;  5.0
   1291 129 ida     ;49008;49011;  0.9;  0.1;   503;  4787;  0.6;  4.8;  0.0;  5.0;  0.0
   1291 129 ida     ;49011;49015;  1.3;  0.1;   503;  4787;  0.6;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;49015;49019;  0.6;  0.1;   503;  4787;  0.6;  0.0; 44.0;  0.0;  0.1
   1291 129 ida     ;49019;51004;  0.5;  0.1;   547;  4911;  0.7; 44.0; 24.2;  0.1;  1.8
   1291 129 ida     ;51004;51006;  0.6;  0.1;   570;  4979;  0.7; 24.2;  0.0;  1.8;  0.1
   1291 129 ida     ;51006;51007;  0.6;  0.1;   570;  5225;  0.7;  0.0;  0.0;  0.1;  0.0
   1291 129 ida     ;51007;51008;  0.3;  0.1;   570;  5040;  0.7;  0.0; 58.3;  0.0;  2.3
   1291 129 ida     ;51008;51013;  0.5;  0.1;   626;  6020;  0.8; 58.3;  0.0;  2.3;  0.0
   1291 129 ida     ;51013;51017;  0.6;  0.1;   626;  6020;  0.8;  0.0; 53.1;  0.0;139.5
   1291 129 ida     ;51017;51018;  0.4;  0.1;   539;  1602;  0.7; 53.1; 14.7;139.5; 40.3
   1291 129 ida     ;51018;52004;  0.4;  0.2;   514;  1478;  0.6; 14.7;  0.0; 40.3;  0.0
   1291 129 ida     ;52004;52005;  0.4;  0.1;   514;  1478;  0.6;  0.0;  7.6;  0.0;  0.0
   1291 129 ida     ;52005;52006;  0.8;  0.3;   521;  1977;  0.7;  7.6; 13.2;  0.0; 13.5
   1291 129 ida     ;52006;57007;  0.1;  0.0;   521;  2458;  0.7; 13.2; 45.1; 13.5;351.3
   1291 129 ida     ;57007;56005;  0.9;  0.2;   215;  1138;  0.3; 45.1;  0.0;351.3;  2.1
   1291 129 ida     ;56005;56007;  0.2;  0.1;   213;  1186;  0.3;  0.0;  0.0;  2.1;  0.0
   1291 129 ida     ;56007;57017;  0.4;  0.3;   213;   213;  0.3;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;57017;57016;  0.3;  0.1;   213;   213;  0.3;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;57016;57022;  0.7;  0.4;   213;   213;  0.3;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;57022;57025;  0.5;  0.2;   213;   213;  0.3;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;57025;57024;  0.2;  0.1;   213;   703;  0.3;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;57024;58001;  0.7;  0.3;   213;   213;  0.3;  0.0;  0.0;  0.0;  1.2
   1291 129 ida     ;58001;58002;  0.3;  0.1;   211;  2048;  0.3;  0.0;  0.0;  1.2;  0.0
   1291 129 ida     ;58002;58004;  0.5;  0.2;   211;  2043;  0.3;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;58004;58005;  0.4;  0.2;   211;  2043;  0.3;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;58005;60002;  0.2;  0.1;   211;  2043;  0.3;  0.0;  6.1;  0.0; 54.3
   1291 129 ida     ;60002;61001;  0.3;  0.1;   163;  1828;  0.2;  6.1;  3.7; 54.3;  0.0
   1291 129 ida     ;61001;60004;  0.2;  0.2;   167;  2120;  0.2;  3.7;  0.9;  0.0;  0.0
   1291 129 ida     ;60004;60005;  0.4;  0.3;   168;  2120;  0.2;  0.9; 10.7;  0.0; 51.7
   1291 129 ida     ;60005;60006;  0.4;  0.2;   127;  1328;  0.2; 10.7;  0.0; 51.7;  0.0
   1291 129 ida     ;60006;60007;  0.2;  0.1;   127;  1328;  0.2;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;60007;60012;  0.4;  0.2;   127;  1328;  0.2;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;60012;60011;  0.3;  0.2;   127;   397;  0.2;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;60011;60010;  0.3;  0.1;   127;   397;  0.2;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;60010;66001;  0.5;  0.2;   127;   397;  0.2;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;66001;66004;  0.2;  0.1;   127;   397;  0.2;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;66004;66007;  0.3;  0.1;   127;   397;  0.2;  0.0;  0.0;  0.0;  0.0
   1291 129 ida     ;66007;66011;  0.3;  0.1;   127;  1319;  0.2;  0.0;  4.4;  0.0; 10.4
   1291 129 ida     ;66011;66015;  2.3;  0.8;   121;  1247;  0.2;  4.4;  0.0; 10.4;  0.0
   1291 129 ida     ;66015;66016;  1.0;  0.8;   121;  1247;  0.2;  0.0;  1.0;  0.0; 31.7
   1291 129 ida     ;66016;67001;  0.6;  0.5;    90;  1096;  0.1;  1.0;  0.1; 31.7; 66.0
   1291 129 ida     ;67001;68007;  0.7;  0.5;    24;   393;  0.0;  0.1;  0.0; 66.0; 24.2
   1292 129 regreso ;68007;67001;  0.9;  0.5;    80;   484;  0.1; 79.7;  3.4;  0.0;  3.8
   1292 129 regreso ;67001;66016;  0.7;  0.5;    79;   478;  0.1;  3.4; 18.3;  3.8;  1.0
   1292 129 regreso ;66016;66015;  1.0;  0.8;    97;   499;  0.1; 18.3;  4.1;  1.0;  0.0
   1292 129 regreso ;66015;66011;  1.1;  0.8;   101;   499;  0.1;  4.1; 59.6;  0.0;  0.6
   1292 129 regreso ;66011;66007;  0.2;  0.1;   160;   715;  0.2; 59.6;  0.0;  0.6;  0.0
   1292 129 regreso ;66007;66004;  0.3;  0.1;   160;   451;  0.2;  0.0;  0.0;  0.0;  0.0
   1292 129 regreso ;66004;66001;  0.2;  0.1;   160;   451;  0.2;  0.0;  0.0;  0.0;  0.0
   1292 129 regreso ;66001;66017;  0.1;  0.1;   160;   451;  0.2;  0.0;  0.0;  0.0;  0.0
   1292 129 regreso ;66017;66002;  0.2;  0.1;   160;   451;  0.2;  0.0;  2.7;  0.0;  0.0
   1292 129 regreso ;66002;66003;  0.2;  0.1;   162;   462;  0.2;  2.7;  0.0;  0.0;  0.0
   1292 129 regreso ;66003;60012;  0.7;  0.2;   162;  1114;  0.2;  0.0;  0.0;  0.0;  0.0
   1292 129 regreso ;60012;60007;  0.4;  0.2;   162;  1114;  0.2;  0.0;  0.0;  0.0;  0.0
   1292 129 regreso ;60007;60006;  0.1;  0.1;   162;  1114;  0.2;  0.0;  0.0;  0.0;  0.0
   1292 129 regreso ;60006;60005;  0.3;  0.2;   162;  1114;  0.2;  0.0;134.5;  0.0; 10.2
   1292 129 regreso ;60005;60004;  0.4;  0.3;   287;  1931;  0.4;134.5;  0.0; 10.2;  0.2
   1292 129 regreso ;60004;61001;  0.4;  0.2;   287;  1931;  0.4;  0.0; 67.6;  0.2;  0.0
   1292 129 regreso ;61001;60002;  0.2;  0.1;   354;  2216;  0.4; 67.6; 42.8;  0.0; 11.7
   1292 129 regreso ;60002;58009;  0.4;  0.3;   385;   663;  0.5; 42.8;  0.0; 11.7;  0.0
   1292 129 regreso ;58009;62001;  0.2;  0.1;   385;   865;  0.5;  0.0;  0.0;  0.0;  0.0
   1292 129 regreso ;62001;59011;  0.1;  0.1;   385;   663;  0.5;  0.0;  0.0;  0.0;  0.0
   1292 129 regreso ;59011;59023;  0.8;  0.4;   385;   988;  0.5;  0.0;  0.0;  0.0;  0.0
   1292 129 regreso ;59023;59005;  0.2;  0.1;   385;   988;  0.5;  0.0;  0.0;  0.0;  0.0
   1292 129 regreso ;59005;59003;  0.2;  0.1;   385;  1430;  0.5;  0.0;  0.0;  0.0;  0.0
   1292 129 regreso ;59003;59001;  0.2;  0.1;   385;  1430;  0.5;  0.0;105.7;  0.0;  0.0
   1292 129 regreso ;59001;57023;  0.4;  0.2;   491;  1695;  0.6;105.7;  0.0;  0.0;  0.0
   1292 129 regreso ;57023;57017;  0.7;  0.4;   491;   491;  0.6;  0.0;  0.0;  0.0;  0.0
   1292 129 regreso ;57017;57011;  0.3;  0.1;   491;   491;  0.6;  0.0;  0.0;  0.0;  0.0
   1292 129 regreso ;57011;57006;  0.3;  0.2;   491;   491;  0.6;  0.0;  0.0;  0.0;  0.0
   1292 129 regreso ;57006;57005;  0.1;  0.1;   491;   822;  0.6;  0.0;  0.0;  0.0;  0.0
   1292 129 regreso ;57005;52013;  0.2;  0.1;   491;   491;  0.6;  0.0;  0.0;  0.0;  0.0
   1292 129 regreso ;52013;52011;  0.3;  0.1;   491;   491;  0.6;  0.0;  0.0;  0.0;  0.0
   1292 129 regreso ;52011;52010;  0.1;  0.0;   491;   491;  0.6;  0.0;  0.0;  0.0;  0.0
   1292 129 regreso ;52010;52008;  0.6;  0.2;   491;  2541;  0.6;  0.0;  0.0;  0.0;  0.0
   1292 129 regreso ;52008;51018;  0.4;  0.1;   491;  2541;  0.6;  0.0; 48.2;  0.0;  0.0
   1292 129 regreso ;51018;51014;  0.4;  0.1;   539;  2665;  0.7; 48.2;  1.5;  0.0; 11.1
   1292 129 regreso ;51014;51009;  0.4;  0.1;   530;  5173;  0.7;  1.5;  0.0; 11.1; 43.0
   1292 129 regreso ;51009;50025;  0.5;  0.1;   487;  4902;  0.6;  0.0; 98.5; 43.0;168.3
   1292 129 regreso ;50025;50021;  0.3;  0.1;   417;  2000;  0.5; 98.5;  0.1;168.3; 11.2
   1292 129 regreso ;50021;50017;  0.4;  0.1;   406;  2017;  0.5;  0.1;  0.0; 11.2;  0.0
   1292 129 regreso ;50017;50013;  0.3;  0.1;   406;  2017;  0.5;  0.0;  0.0;  0.0;  2.7
   1292 129 regreso ;50013;50008;  0.7;  0.1;   403;  2049;  0.5;  0.0;  0.4;  2.7;  0.0
   1292 129 regreso ;50008;50003;  0.3;  0.1;   403;  2044;  0.5;  0.4;  0.0;  0.0;  0.0
   1292 129 regreso ;50003;50002;  0.2;  0.1;   403;  1588;  0.5;  0.0; 26.9;  0.0;  0.0
   1292 129 regreso ;50002;50001;  0.6;  0.1;   430;  2596;  0.5; 26.9; 13.6;  0.0;  0.0
   1292 129 regreso ;50001;32013;  0.3;  0.1;   444;  1796;  0.6; 13.6;  0.0;  0.0;  0.0
   1292 129 regreso ;32013;32003;  0.6;  0.2;   444;  1796;  0.6;  0.0;  0.0;  0.0;  0.0
   1292 129 regreso ;32003;32004;  0.2;  0.1;   444;  1578;  0.6;  0.0;  0.0;  0.0;  0.0
   1292 129 regreso ;32004;31012;  0.3;  0.1;   444;  1277;  0.6;  0.0;  0.0;  0.0;  0.0
   1292 129 regreso ;31012;31011;  0.5;  0.2;   444;  1277;  0.6;  0.0;  0.0;  0.0; 28.7
   1292 129 regreso ;31011;31009;  0.2;  0.1;   415;  1196;  0.5;  0.0;  0.0; 28.7; 42.2
   1292 129 regreso ;31009;31007;  0.3;  0.1;   373;  1041;  0.5;  0.0;  0.0; 42.2;  0.0
   1292 129 regreso ;31007;31005;  0.3;  0.1;   373;  1041;  0.5;  0.0;  0.0;  0.0;  0.0
   1292 129 regreso ;31005;31003;  0.3;  0.1;   373;  1041;  0.5;  0.0;  0.0;  0.0;  0.0
   1292 129 regreso ;31003;31001;  0.4;  0.2;   373;  1298;  0.5;  0.0;  0.0;  0.0;  0.0
   1292 129 regreso ;31001;43003;  0.6;  0.1;   373;  1298;  0.5;  0.0; 17.3;  0.0; 25.6
   1292 129 regreso ;43003;43001;  0.3;  0.1;   365;   698;  0.5; 17.3; 85.5; 25.6;  0.0
   1292 129 regreso ;43001;41012;  0.5;  0.4;   450;   821;  0.6; 85.5;  0.0;  0.0;  0.0
   1292 129 regreso ;41012;41007;  0.2;  0.1;   450;   821;  0.6;  0.0;  0.0;  0.0;  0.0
   1292 129 regreso ;41007;38010;  0.6;  0.3;   450;   821;  0.6;  0.0;  0.1;  0.0;  0.0
   1292 129 regreso ;38010;38006;  0.2;  0.1;   450;  1391;  0.6;  0.1;  0.0;  0.0;  0.0
   1292 129 regreso ;38006;38005;  0.4;  0.2;   450;  1025;  0.6;  0.0;  0.0;  0.0;  0.0
   1292 129 regreso ;38005;38002;  0.1;  0.1;   450;  1025;  0.6;  0.0;  0.0;  0.0; 33.5
   1292 129 regreso ;38002;37009;  0.7;  0.2;   417;   948;  0.5;  0.0;  0.0; 33.5;  0.0
   1292 129 regreso ;37009;37004;  0.4;  0.1;   417;   948;  0.5;  0.0;  0.0;  0.0;  0.0
   1292 129 regreso ;37004;26005;  0.7;  0.4;   417;   948;  0.5;  0.0;  0.0;  0.0;  0.0
   1292 129 regreso ;26005;26004;  0.2;  0.1;   417;   948;  0.5;  0.0; 15.3;  0.0;  9.9
   1292 129 regreso ;26004;26002;  0.1;  0.1;   422;  1261;  0.5; 15.3;  0.0;  9.9; 31.9
   1292 129 regreso ;26002;34009;  1.4;  0.5;   390;  1732;  0.5;  0.0;  0.5; 31.9; 10.8
   1292 129 regreso ;34009;34001;  0.4;  0.1;   380;  2710;  0.5;  0.5;  0.0; 10.8;  7.2
   1292 129 regreso ;34001;34002;  0.2;  0.1;   373;  1251;  0.5;  0.0;  0.0;  7.2;  0.0
   1292 129 regreso ;34002;34003;  0.3;  0.2;   373;  1251;  0.5;  0.0;  0.0;  0.0;  0.0
   1292 129 regreso ;34003;34004;  0.1;  0.1;   373;  1251;  0.5;  0.0;  0.1;  0.0;  0.0
   1292 129 regreso ;34004;21002;  0.7;  0.3;   373;  1254;  0.5;  0.1;  0.0;  0.0;  0.0
   1292 129 regreso ;21002;20003;  1.5;  0.6;   373;  1387;  0.5;  0.0;  0.0;  0.0;  0.0
   1292 129 regreso ;20003;20002;  0.1;  0.1;   373;  1485;  0.5;  0.0;  0.0;  0.0;  0.0
   1292 129 regreso ;20002;20001;  0.3;  0.1;   373;  1387;  0.5;  0.0;  0.2;  0.0;  0.0
   1292 129 regreso ;20001;18006;  0.7;  0.3;   373;  1758;  0.5;  0.2; 21.7;  0.0;  0.0
   1292 129 regreso ;18006;18005;  0.6;  0.2;   395;  1758;  0.5; 21.7;  0.0;  0.0;  0.0
   1292 129 regreso ;18005;18003;  0.6;  0.3;   395;   964;  0.5;  0.0;  0.8;  0.0;  0.0
   1292 129 regreso ;18003;18004;  0.1;  0.1;   395;   493;  0.5;  0.8; 54.9;  0.0;  8.9
   1292 129 regreso ;18004;15004;  0.5;  0.2;   441;   538;  0.6; 54.9;  0.1;  8.9;  0.0
   1292 129 regreso ;15004;15002;  0.4;  0.2;   441;   538;  0.6;  0.1; 20.7;  0.0;  0.7
